NSC,SMILES
446,"NCCNCCN"
447,"OS(=O)(=O)CCBr"
448,"ClN=C1C=CC(=O)C=C1"
449,"COc1ccc2nccc(C=O)c2c1"
450,"Cc1cccnc1N"
451,"OCC(F)(F)F"
452,"OC(=O)C1CCCCC1"
453,"CC(C)CCS(=O)(=O)O"
454,"CCCCNC(=O)OCC"
455,"CCC(C)(C)c1cc(O)c(cc1O)C(C)(C)CC"
456,"CC(=NNC(=O)N)C"
457,"CCCCCCCCCCCC(=O)N(CCCC)CCCC"
458,"Nc1cccc2C(=O)c3ccccc3C(=O)c12"
459,"Cc1ncc(C#N)c(N)n1"
460,"Cc1cc(C)nc(C)c1"
461,"NCCNCCO"
462,"CC1CCCCN1"
463,"COc1cc2N3C4C5C(CC3=O)OCC=C6CN7CCC4(C7CC56)c2cc1OC"
464,"O1c2ccccc2Sc3ccccc13"
465,"c1ccc(cc1)[Bi](c2ccccc2)c3ccccc3"
466,"CCCC(C)(CC)C(=O)O"
467,"CCCCC(CC)(CC)C(=O)O"
468,"CCCCCCCCC(C)(C)C(=O)O"
469,"CCCCCCCCC(CC)(CC)C(=O)O"
470,"CCCCCCCCC(CC)(CCCC)C(=O)O"
471,"CCC(CC)(Cc1ccccc1)C(=O)O"
472,"CCCCC(CC)(Cc1ccccc1)C(=O)O"
473,"Cc1ccccc1NC(=N)Nc2ccccc2C"
474,"C1CNCCN1"
475,"Cc1cc2ccccc2cn1"
476,"CC[n+]1c(C)ccc2ccccc12"
477,"CC1O[Ti]2(O)(O)(OC(C)C(=O)O2)OC1=O"
478,"c1ccc(cc1)[As](c2ccccc2)c3ccccc3"
479,"O=C1NC(=O)C(Cc2ccccc2)(N1)c3cccnc3"
480,"CCCCC(=O)NC(O)C(Cl)(Cl)C(C)Cl"
481,"Clc1ccc(NC(=O)CBr)cc1"
482,"Cc1ccc(NC(=O)CBr)cc1"
483,"ClC(Cl)(Cl)C(=O)Nc1ccccc1"
484,"S([Hg]c1ccccc1)c2nc3ccccc3s2"
485,"N#CC(C#N)C(C#N)c1ccccc1"
486,"Oc1ccccc1C(=O)Nc2cccc3ccccc23"
487,"Oc1ccccc1C(=O)Nc2ccc3ccccc3c2"
488,"Clc1ccc(\C=C\c2ccccn2)cc1"
489,"Clc1ccc(\C=C\c2ccncc2)cc1"
490,"N#CC(=Cc1ccccc1)C#N"
491,"[O-][N+](=O)c1cccc(C=C(C#N)C#N)c1"
492,"Clc1ccc(C=C(C#N)C#N)cc1"
493,"Clc1ccc(C=C(C#N)C#N)c(Cl)c1"
494,"Clc1ccc(C=C(C#N)C#N)cc1Cl"
495,"O=C(Nc1ccccc1)\C=C\c2ccccc2"
496,"CCCCCCCNP(=S)(Cl)Cl"
497,"CCCNP(=S)(NCCC)NCCC"
498,"CCCCCCCNP(=S)(NCCCCCCC)NCCCCCCC"
499,"CCCCCCCCNP(=S)(NCCCCCCCC)NCCCCCCCC"
500,"CCCCCCCCCCCCNP(=S)(NCCCCCCCCCCCC)NCCCCCCCCCCCC"
501,"CC1(C)C2CCC(C)(C2)/C/1=N/O"
502,"N(\N=C\c1occc1)c2ccccc2"
503,"S=C1Nc2c(S1)cccc2c3ccccc3"
504,"Cc1ccc2C(=O)c3ccccc3C(=O)c2c1Cl"
505,"BrCC(Br)C(Br)CBr"
506,"N#CC(C1CCCCC1)c2ccccc2"
507,"CC(C)C(C)(O)c1ccccc1"
508,"OCCCCCCO"
509,"O=C1CCC(=C1)c2ccccc2"
510,"NCCCCCC#N"
511,"COC(=O)CCC(=O)O"
512,"Cc1ccc(CCC(=O)O)cc1"
513,"CCCC(O)CO"
514,"CCC(C)(OC(=O)C)C#N"
515,"CC(=O)OC(C)(C#N)C(C)(OC(=O)C)C#N"
516,"CSC(=N)N"
517,"COC(=O)C(O)C(O)C(=O)OC"
518,"CC(C)C(C)OC(=O)C"
519,"OC(=O)C1C(C(=O)O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl"
520,"O=C(CCC#N)c1ccccc1"
521,"O=C1OC(=O)c2c1ccc3ccccc23"
522,"C[N+](C)(C)C1CS(=O)(=O)C=C1"
523,"CC(C)(O)C#C"
524,"CC1CCCCC1=O"
525,"CC(=O)OCCCCCCCCCC=C"
526,"CCN(CC)C(=O)CCC(=O)O"
527,"CC1C=CC(C)C(COC(=O)C)C1COC(=O)C"
528,"ClN=C1C=C(Br)C(=O)C(=C1)Br"
529,"CC[n+]1c(C)ccc2cc(C)ccc12"
530,"OC(=O)c1ccc(NC(=O)c2ccccc2O)cc1"
531,"OC(=O)COc1ccccc1C(=O)Nc2ccccc2"
532,"Brc1ccc(C=C(C#N)C#N)cc1"
533,"S=C1Sc2ccccc2N1CCNc3ccccc3"
534,"[R][Hg]OC(=O)C.c1ccc2c(c1)ccc3ccccc23"
535,"[R][R].Oc1ccccc1C(=O)Nc2ccccc2"
536,"Oc1ccc(cc1CSC#N)[N+](=O)[O-]"
537,"ClC1=C(Cl)C(=O)c2ccccc2C1=O"
538,"CC(Oc1ccccc1c2ccccc2)C(=O)O"
539,"CC(=O)[Hg]Oc1ccc(cc1)\N=C\c2ccccc2O"
540,"[O-][N+](=O)c1ccc(SC#N)c(c1)[N+](=O)[O-]"
541,"Oc1ccc(cc1CCl)[N+](=O)[O-]"
542,"Clc1ccccc1C=C(C#N)C#N"
543,"Nc1ccc(cc1SC#N)S(=O)(=O)N"
544,"[O-][N+](=O)c1cccc(OCC2CO2)c1"
545,"Clc1ccc(cc1Cl)C(C#N)C(C#N)C#N"
546,"S=P(NC1CCCCC1)(NC2CCCCC2)NC3CCCCC3"
547,"Cc1ccccc1NC(=O)CBr"
548,"N#CC(=C\C=C\c1occc1)C#N"
549,"NS(=O)(=O)c1ccc(NC(=O)CBr)cc1"
550,"Nc1ccc(cc1SSc2cc(ccc2N)S(=O)(=O)N)S(=O)(=O)N"
551,"CCCCCN(CCCCC)CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C"
552,"COCCCN"
553,"OCNC(=O)C=C"
554,"O=C1Nc2ccccc2C=C1"
555,"OC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)O"
556,"CC(=O)OC[C@@H]1C2CCC(C2)[C@@H]1COC(=O)C"
557,"CC1CCCC(COC(=O)C)C1COC(=O)C"
558,"COC(=O)[C@@H]1[C@@H]2CC(Br)[C@@H](C2)[C@@H]1C(=O)OC"
559,"CCOC(=O)[C@H]1C2CCC(CC2)[C@H]1C(=O)OCC"
560,"C=C1CCCC=C1"
561,"COC(=O)OC\C=C/COC(=O)OC"
562,"CC(C)C\C(=N/O)\C"
563,"CC(=O)OC1CCCCC1OC(=O)C"
564,"CCN(CC)CCCC(C)Br"
565,"CC(=O)OC1(C)C(=O)OC(=O)C1(C)OC(=O)C"
566,"CC(C)CC(C)OC=O"
567,"CC(C)CC(C)OC(=O)C"
568,"CCCC(=O)OC(C)CC(C)C"
569,"CC(C)CC(C)OC(=O)CC(C)C"
570,"CCCCCCC(=O)OC(C)CC(C)C"
571,"COc1ccc(cc1)C(=O)OC(C)CC(C)C"
572,"CC(C)CC(C)OC(=O)c1ccc(cc1)[N+](=O)[O-]"
573,"[R]C1CC(=O)OC1=O"
574,"Cc1ccc(CCl)c(C)c1"
575,"BrCCCCN1C(=O)c2ccccc2C1=O"
576,"CCCCCCN(CCCCCC)CCCCCCCCCCCO"
577,"c1ccc2c(c1)[i+]c3ccccc23"
578,"OC(=O)c1ccc(Cl)cc1Cl"
579,"Nc1ccc(F)cc1"
580,"Nc1ccc(CCc2ccc(N)cc2)cc1"
581,"CC(=O)Cc1ccc(cc1)[N+](=O)[O-]"
582,"CCC(=O)c1ccc(cc1)[N+](=O)[O-]"
583,"CCC(=O)c1cc(cc(c1)C(=O)CC)C(=O)CC"
584,"Clc1ccccc1\C=C\C(=O)\C=C\c2ccccc2Cl"
585,"O=NN(c1ccccc1)c2ccccc2"
586,"Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)\C=C\c2ccccc2"
587,"CC(=O)Cc1ccc(cc1)c2ccccc2"
588,"COc1cc(c2ncccc2c1OC)[N+](=O)[O-]"
589,"COc1ccc(cc1)C2=CC(=O)C(=CC2=O)c3ccc(OC)cc3"
590,"C=CN1C(=O)CCC1=O"
591,"Clc1ccc2NC(=O)CSc2c1"
592,"Cc1cc2ccccc2c(O)c1C#N"
593,"Clc1ccc2c(Cl)ccnc2c1"
594,"Clc1ccc(CCc2ccc(Cl)cc2)cc1"
595,"CCCCCCCC(=O)CCCCCCC"
596,"Cc1c(cc(c(Br)c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]"
597,"Cc1ccc(cc1N)C(=O)O"
598,"c1ccc(cc1)c2cc(nc(c2)c3cccnc3)c4cccnc4"
599,"COc1ccc2ccccc2c1\C=C(/C)\C(=O)O"
600,"CC(C)(C)C(=O)CC(c1ccccc1)c2ccccc2"
601,"Cc1cc(C)c(C(=O)O)c(C)c1Br"
602,"C=CCCCCCCCCC(=O)CCCCCCCCC=C"
603,"CC(=O)NCCNC(=O)C"
604,"OC1(CC=C)C(=C(C(=C1c2ccccc2)c3ccccc3)c4ccccc4)c5ccccc5"
605,"[O-][N+](=O)c1cccc2c(cccc12)C(=O)Cl"
606,"CC1(C)C(CCC1(C)C(=O)N)C(=O)O"
607,"Cc1ccc2C(=O)c3ccccc3C(=O)c2c1"
608,"[O-][N+](=O)c1ccc(CCc2ccc(cc2)[N+](=O)[O-])cc1"
609,"COc1cccc(C(=O)O)c1[N+](=O)[O-]"
610,"BrC(Br)(Br)c1ccc2ccccc2n1"
611,"ClCCC1NC(=O)C(CCCl)NC1=O"
612,"Cc1ccc(cc1)C(=O)CCCC(=O)c2ccc(C)cc2"
613,"Brc1cccc(Br)n1"
614,"Nc1ccc(c2ccccc12)[N+](=O)[O-]"
615,"CC(=O)c1c(O)cccc1O"
616,"Cc1ccccc1C(=O)c2ccccc2C"
617,"CC(=O)c1ccc(C)c(c1)[N+](=O)[O-]"
618,"Cc1cccc2cc[nH]c12"
619,"CCCCC(=O)c1cc(OC)cc(OC)c1"
620,"CCOC(=O)C1=Cc2ccccc2OC1=O"
621,"OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O"
622,"CC1CCC(=CC1)C(=O)O"
623,"Oc1ccccc1C(=O)c2ccccc2"
624,"COC(=O)C(O)(c1ccccc1)c2ccccc2"
625,"COc1ccc(cc1OC)C(=O)CCC(=O)O"
626,"Clc1ccnc2c1ccc3c(Cl)ccnc23"
627,"COc1ccc(\C=N\C(=S)NC(=S)N)cc1"
628,"CC\C=N/C(=S)NC(=S)N"
629,"C1OC1C2CO2"
630,"BrCC1CO1"
631,"C=CCOCC1CO1"
632,"C(Oc1cccc2ccccc12)C3CO3"
633,"ClCCOCC1CO1"
634,"Clc1ccc(OCC2CO2)c(Cl)c1"
635,"C(Oc1ccccc1)C2CO2"
636,"OC(CBr)CBr"
637,"C1OC1c2ccccc2"
638,"CCCCCCCCC1OC1CCCCCCCC(=O)O"
639,"CC(=O)Nc1ccc(cc1)S(=O)(=O)NN"
640,"NNC(=O)c1ccc(N)cc1"
641,"NNC(=O)c1cc(N)ccc1O"
642,"NNC(=O)c1ccccc1N"
643,"NNS(=O)(=O)c1ccccc1"
644,"NNC(=O)c1ccccc1"
645,"COc1cc(cc(OC)n1)C(=O)NN"
646,"C\C=C\C(=O)NN"
647,"NNC(=O)c1ccc(O)cc1"
648,"CC(C)c1ccc(cc1)C(=O)NN"
649,"NNC(=O)CC(=O)NN"
650,"Cc1cccc[n+]1C.Cl[I-]Cl"
651,"O=C1NNC(=O)c2ccccc12"
652,"NNC(=O)c1ccccc1O"
653,"NNC(=O)c1cccs1"
654,"CC1=CCC(=O)O1"
655,"CC1OC(=O)C=C1"
656,"OC(C=O)C1OC(=O)C(O)C1O"
657,"CC(=O)Nc1ccc(\C=N\O)cc1"
658,"O\N=C(\C(=O)c1ccccc1)/c2ccccc2"
659,"O\N=C(\C(O)c1ccccc1)/c2ccccc2"
660,"CC(=O)\C(=N\O)\C"
661,"CCN(CC)C1CCCC/C/1=N\O"
662,"O\N=C\c1oc(cc1)[N+](=O)[O-]"
663,"COc1ccc(\C=C\C(=N\O)\c2ccccc2)cc1"
664,"COc1ccc(CC\C(=N\O)\c2ccccc2)cc1"
665,"C[N+](C)(C)CC1COCCO1"
666,"[R]C1CCCC/C/1=N\O.c2ccncc2"
667,"NC(Cc1ccc(O)cc1)C(=O)NO"
668,"[R]C1CCCC/C/1=N\O.C2COCCN2"
669,"CC(=O)OOC(=O)C"
670,"CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC"
671,"O=C(OOC(=O)c1ccccc1)c2ccccc2"
672,"CC(C)(C)OO"
673,"CC(C)(C)OOC(C)(C)C"
674,"CC(C)(C)OOC(=O)c1ccccc1"
675,"O=C(OOC(=O)c1ccccc1)c2ccccc2"
676,"OC(=O)CCC(=O)OOC(=O)CCC(=O)O"
677,"Nc1nnc(s1)c2ccccc2"
678,"S=C1NC(=CS1)c2ccccc2"
679,"c1ccc2nsnc2c1"
680,"S=C1NCCS1"
681,"CC1=C(C)SC(=S)N1"
682,"CCCCOc1ccc(NC(=S)Nc2ccc(cc2)N(C)C)cc1"
683,"CCc1ccccc1NC(=S)Nc2ccccc2CC"
684,"CCN(CC)CCOc1ccc(NC(=S)Nc2ccc(OCC(C)C)cc2)cc1"
685,"CCCCOc1ccc(NC(=S)Nc2ccc(OCCN(CC)CC)cc2)cc1"
686,"S=C(Nc1ccccc1)Nc2ccccc2"
687,"Cc1ccc(NC(=S)Nc2ccc(C)cc2)cc1"
688,"S=C(NNc1ccccc1)NNc2ccccc2"
689,"NNC(=S)NN"
690,"CC(=O)Nc1ccc(\C=N\NC(=S)NN)cc1"
691,"NNC(=S)N\N=C\c1ccccc1"
692,"NNC(=S)N\N=C\c1occc1"
693,"NNC(=S)N\N=C\c1ccc(cc1)[N+](=O)[O-]"
694,"NNC(=S)N\N=C\c1cccc(c1)[N+](=O)[O-]"
695,"NNC(=S)N\N=C\c1cccnc1"
696,"NNC(=S)N\N=C\c1ccc[nH]1"
697,"NNC(=S)N\N=C\c1ccc2ccccc2n1"
698,"NNC(=S)N\N=C/c1ccnc2ccccc12"
699,"NNC(=S)N\N=C\c1cccs1"
700,"NC(=S)NNS(=O)(=O)c1ccccc1"
701,"NC(=S)NNC(=O)c1ccccc1"
702,"NC(=S)NNC(=O)c1ccc(cc1)[N+](=O)[O-]"
703,"NC(=S)NNC(=O)c1cccc(c1)[N+](=O)[O-]"
704,"NNC(=S)Nc1ccccc1"
705,"C\C(=N\NC(=S)N)\c1ccc(Cl)cc1"
706,"NC(=S)N\N=C\C=C\c1ccccc1"
707,"C\C(=N/NC(=S)N)\c1cccs1"
708,"C\C(=N\O)\C(=N\NC(=S)N)\C"
709,"CC\C(=N/NC(=S)N)\C"
710,"CCOC(=O)C\C(=N/NC(=S)N)\C"
711,"CC(=NNC(=S)N)C"
712,"COc1ccc(\C=N\NC(=S)N)cc1"
713,"C\C(=N/NC(=S)N)\c1ccccc1"
714,"CC(C)CNC(=S)N\N=C\c1ccc(NC(=O)C)cc1"
715,""
716,"C\C=C/C=N/NC(=S)N"
717,"NC(=S)NN=C1CCCCC1"
718,"CCS(=O)(=O)c1ccc(\C=N\NC(=S)N)cc1"
719,"CCCCCC\C=N/NC(=S)N"
720,"C\C(=N\NC(=S)N)\c1ccc(O)cc1"
721,"NC(=S)N\N=C\1/C(=O)Nc2ccccc12"
722,"COc1ccc(cc1)\C(=N/NC(=S)N)\C"
723,"NC(=S)N\N=C\c1cccc2ccccc12"
724,"NC(=S)N\N=C\c1cc(ccc1O)[N+](=O)[O-]"
725,"NC(=S)N\N=C\c1ccc(s1)[N+](=O)[O-]"
726,"CC1(C)C2CCC(\C=N\NC(=S)N)C1C2"
727,"NC(=S)N\N=C\c1ccc2OCOc2c1"
728,"CCCOc1ccc(\C=N\NC(=S)N)cc1"
729,"NC(=S)N\N=C\c1ccccn1"
730,"NC(=S)N\N=C\c1cccnc1"
731,"NC(=S)N\N=C\c1ccncc1"
732,"NC(=S)N\N=C/c1ccnc2ccccc12"
733,"NC(=S)N\N=C\c1ccccc1O"
734,"NC(=S)N\N=C\c1cccs1"
735,"COc1cc(\C=N\NC(=S)N)ccc1O"
736,"C(=N\c1ccccc1)/c2ccccc2"
737,"CN(C)C1=S[Zn+2]2(SC(=S2)N(C)C)S1"
738,"CC(C)(C)CC(C)(C)c1ccc(OCCOCCSC(=N)N)cc1"
739,"Nc1nc(N)c2nc(CNc3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O)cnc2n1"
740,"CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O"
741,"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C"
742,"NC(COC(=O)C=[N+]=[N-])C(=O)O"
743,"Nc1nc(N)c2[nH]cnc2n1"
744,"Clc1ncnc2nc[nH]c12"
745,"O=P(N1CC1)(N2CC2)N3CCOCC3"
746,"CCOC(=O)N"
747,"CNC(=O)C"
748,"NC=O"
749,"NC1=NC(=O)c2[nH]nnc2N1"
750,"CS(=O)(=O)OCCCCOS(=O)(=O)C"
751,"CCSCCC(N)C(=O)O"
752,"NC1=NC(=S)c2[nH]cnc2N1"
753,"c1ncc2[nH]cnc2n1"
754,"NC(Cc1cccs1)C(=O)O"
755,"S=C1N=CNc2nc[nH]c12"
756,"O=C1NC(=O)c2[nH]nnc2N1"
757,"COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C"
758,"NC(C=O)C(O)C(O)C(O)CO"
759,"c1ccc2[nH]cnc2c1"
760,"NC1=Nc2[nH]ncc2C(=O)N1"
761,"CC(=O)c1cccnc1"
762,"CN(CCCl)CCCl"
763,"CS(=O)C"
764,"CC(=O)NC(O)C(Cl)Cl"
765,"OC(NC(=O)c1ccccc1)C(Cl)Cl"
766,"OC(NC(=O)Cc1ccccc1)C(Cl)Cl"
767,"Cc1ccc(cc1)C(=O)\C(=N\O)\Cl"
768,"CC(=O)Nc1ccc(cc1)C(=O)CCl"
769,"O\N=C(/Cl)\C(=O)c1ccc(cc1)c2ccccc2"
770,"ON1C(=O)c2ccccc2C1=O"
771,"CCN(CC)C(=S)SCCC(=O)N"
772,"NC(=O)CCSC(=S)N1CCOCC1"
773,"CCCCCCCCCCCCCCCc1ccc(O)cc1"
774,"CCCCCCCCCCCCCCCc1ccc(O)c(O)c1"
775,"CCCCCCCCCCCCCCCc1ccc(O)cc1O"
776,"CCCCCCCCCCCCCCCc1cc(O)cc(O)c1"
777,"COB(OC)OC"
778,"CCCOB(OCCC)OCCC"
779,"CCCCOB(OCCCC)OCCCC"
780,"CCCCCOB(OCCCCC)OCCCCC"
781,"CCCCCCOB(OCCCCCC)OCCCCCC"
782,"CC(C)CC(C)OB(OC(C)CC(C)C)OC(C)CC(C)C"
783,"CCCCCCCCOB(OCCCCCCCC)OCCCCCCCC"
784,"CC(C)CC(CC(C)C)OB(OC(CC(C)C)CC(C)C)OC(CC(C)C)CC(C)C"
785,"CCCCCCCCCCCCOB(OCCCCCCCCCCCC)OCCCCCCCCCCCC"
786,"CCCCCCCCCCCCCCCCCCOB(OCCCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCCCC"
787,"CCCCCCCC\C=C/CCCCCCCCOB(OCCCCCCCC\C=C\CCCCCCCC)OCCCCCCCC\C=C\CCCCCCCC"
788,"CC(CC(C)(C)OB1OC(C)CC(C)(C)O1)OB2OC(C)CC(C)(C)O2"
789,"Cc1ccc(cc1)C(=O)Oc2ccccc2"
790,"CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](Br)[C@@]4(Br)C[C@@H](Cl)CC[C@]4(C)[C@H]3CC[C@]12C"
791,"CCCCC(C(=O)O)C(=O)O"
792,"NC(=S)Nc1c(Br)cc(Br)cc1Br"
793,"O=C(CC(CC(=O)c1ccccc1)c2ccccn2)c3ccccc3"
794,"O=C(CC(CC(=O)c1ccccc1)c2ccncc2)c3ccccc3"
795,"CCc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])nc1"
796,"OC(CC(=O)c1ccccc1)c2ccncc2"
797,"Clc1ccc(cc1)C(=O)\C=C\c2ccccn2"
798,"O=C(\C=C\c1ccccc1)c2ccccn2"
799,"O=C(\C=C\c1ccccn1)c2ccccc2"
800,"OC(\C=C\c1ccccc1)(C#Cc2ccccc2)C#Cc3ccccc3"
801,"Cc1ccc(cc1)C(=O)c2ccc(O)cc2"
802,"OC(=O)C1Oc2ccccc2C1c3ccccc3"
803,"Brc1c2ccccc2cc3ccccc13"
804,"COC(=O)c1cc2ccccc2c(c1O)[N+](=O)[O-]"
805,"OC(=O)C1=CC(=O)C(=C(O1)C(=O)O)O"
806,"O(B(Oc1ccccc1)Oc2ccccc2)c3ccccc3"
807,"Cc1ccccc1OB(Oc2ccccc2C)Oc3ccccc3C"
808,"Clc1ccccc1OB(Oc2ccccc2Cl)Oc3ccccc3Cl"
809,"CCCCCCCCCCCCCCCCCCC(CO)CO"
810,"CCCCC(CCC1CCCC1)(C(=O)O)C(=O)O"
811,"CN1CCCC1C2CCCNC2"
812,"CCOC(=O)C(CCc1ccccc1)C(=O)C"
813,"CC(=O)CCc1ccccc1"
814,"CCCCCCCCCCCCS"
815,"CC(C)OCCCN"
816,"CCOC(OCC)C(C)(C)OC=O"
817,"CC1CSSC1"
818,"O=C(C1CCCCC1)c2ccccc2"
819,"CC(C)CCOC(OCCC(C)C)OCCC(C)C"
820,"OC(=O)C(F)(F)C(F)(F)C(F)(F)F"
821,"CC1CCCC(C)C1O"
822,"CCc1ccncc1"
823,"CCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCC"
824,"CC1(C)[C@@H](CC[C@]1(C)C(=O)O)C(=O)O"
825,"Cc1ccc(C(=O)c2ccccc2)c(C)c1"
826,"CC(=O)c1ccc(cc1)C(C)(C)C"
827,"CCCCCCCC(C(=O)OCC)C(=O)OCC"
828,"CCCC(CCC1CCCC1)(C(=O)O)C(=O)O"
829,"CCC1(C)OCCO1"
830,"OC(=O)\C=C\c1ccncc1"
831,"CCOC(=O)C(CCCCC(C(=O)OCC)C(=O)OCC)C(=O)OCC"
832,"CCOC(=O)CC(C(C(=O)OCC)C(=O)OCC)c1ccccc1"
833,"CC(=O)c1cc(C)c(C)cc1C"
834,"OCC#CCO"
835,"C(=C\1/C=Cc2ccccc12)/c3ccccc3"
836,"CC(C)(C(=O)O)C(=O)O"
837,"CC(C)OC(C(=O)O)c1ccccc1"
838,"c1ccn2nnnc2c1"
839,"c1ccn2nncc2c1"
840,"Cc1cc(c2nnnn2c1)[N+](=O)[O-]"
841,"Oc1on[n+](n1)C2CCCCC2"
842,"Cc1cnc(N=O)c(c1)N=O"
843,"CCCCC(CCCC)C(=O)O"
844,"CC(=C)C1CCC(=CC1)C"
845,"CC1CC(=CC(=O)C1)C"
846,"CC1=CC(=O)CC(C1)c2ccccc2"
847,"CC(C)NCCCN"
848,"CC(C)(C)C(=O)C(C)(C)C"
849,"Cc1ccc(C)c(OCC=C)c1"
850,"CCCCCCCCCCS"
851,"CCCCCCCCCCCCCS"
852,"CCC(=O)c1ccc(C)cc1"
853,"CC1(C)Cc2cc(Br)ccc2O1"
854,"CC(CS)CS"
855,"NC(=N)SCCCCCSC(=N)N"
856,"CCCC(=O)c1cc(C)ccc1OC"
857,"CCCCC(=O)c1ccc(OC)c(C)c1"
858,"CCc1ccc(cc1)[N+](=O)[O-]"
859,"Cc1ccc(cc1)S(=O)(=O)OCCCCl"
860,"CCCc1c(C)c(C)ccc1O"
861,"Cc1cc(C)c(C(=O)CBr)c(C)c1"
862,"CCCCCCCCCCCCSC(SCCCCCCCCCCCC)SCCCCCCCCCCCC"
863,"[O-][N+](=O)c1ccc(\C=N\N=C\c2ccc(cc2)[N+](=O)[O-])cc1"
864,"Oc1ccccc1\C=N\N=C\c2ccccc2O"
865,"Clc1ccc(\C=N\N=C\c2ccc(Cl)cc2)cc1"
866,"C\C(=N/N=C(\C)/c1cccc(c1)[N+](=O)[O-])\c2cccc(c2)[N+](=O)[O-]"
867,"C(=C\c1ccccc1)/C=N/N=C/C=C/c2ccccc2"
868,"Oc1ccc(\C=N\CC\N=C\c2ccc(O)cc2)cc1"
869,"[O-][N+](=O)c1ccc(cc1)\N=C\c2ccc(Cl)cc2"
870,"[Cu].Oc1ccccc1\C=N\CC\N=C\c2ccccc2O"
871,"[Ni].Oc1ccccc1\C=N\CC\N=C\c2ccccc2O"
872,"C1C[N+]2=Cc3ccccc3O[Zn+2]24Oc5ccccc5C=[N+]14"
873,"CCCCCCCCCCCCCCCCOC(=O)CC(=O)OCCCCCCCCCCCCCCCC"
874,"Clc1ccc(\C=C\c2ccccc2)cc1"
875,"CC(CC(CCC(=O)O)(c1ccccc1)c2ccccc2)N(C)C"
876,"CCC(O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2"
877,"CCC(=O)C(CC(C)[N+](C)(C)C)(c1ccccc1)c2ccccc2"
878,"CC(CC(c1ccccc1)c2ccccc2)[N+](C)(C)C"
879,"CN(C)CCC1(CCN(C)C)C(=O)CCc2ccccc12.OCl(=O)(=O)=O.OCl(=O)(=O)=O"
880,"C1CC[C@@H]2NCCC[C@H]2C1"
881,"Oc1ccc(cc1C=O)[N+](=O)[O-]"
882,"OC(=O)c1ccc(cc1O)[N+](=O)[O-]"
883,"OC(=O)c1ccc(cc1OCc2ccccc2)[N+](=O)[O-]"
884,"N#CC(c1ccccc1)c2ccccc2"
885,"CN(C)c1ccc(cc1N)C(=O)c2ccc(N(C)C)c(N)c2"
886,"Nc1c(Br)cc(Br)cc1C(=O)O"
887,"CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCS"
888,"CCCC(O)(CCC)CC(C)(C)C"
889,"CCCCCCCCCCCC(=O)N"
890,"CC(C)(C)C#N"
891,"CC(C)(C)COC(=O)C(C)(C)C"
892,"CC(C)C(=O)C(C)(C)C"
893,"CC(C)(C)COC(=O)C(C)(C)CC(C)(C)C"
894,"CCC(CC)C(=O)OCC(C)(C)C"
895,"CC(C)(C)COC(=O)c1ccccc1"
896,"CCC(=O)CC(C)(C)C"
897,"CCCCCC(C)(O)CCCCC"
898,"CCCCCC(C)(C)O"
899,"CCC(C)(C)C(=O)C(C)(C)C"
900,"CCC(O)(CC)C(C)C"
901,"CCCCCC(O)(CCCC)CCCC"
902,"CCCCC(O)(C(C)C)C(C)C"
903,"CCCCCC(C)(O)CC"
904,"CC(C)(C)CC(C)(C)O"
905,"CCCCC(O)(CCCC)CC(C)(C)C"
906,"CCCOC(=O)C(CC(C)(C)C)CC(C)(C)C"
907,"CCCCCCCCCCCCCCCCC(O)C(=O)O"
908,"CCCC(C)(O)C(C)(C)C"
909,"CC(CC(C)(C)C)C(=O)Cl"
910,"CCCCCCCCCCCCCC#N"
911,"C\C=C(\C)/c1ccccc1"
912,"CC(C(=O)C)C(C)(C)C"
913,"CC(C)(C)C(=O)C(C)(C)C(C)(C)C"
914,"CC(C)C(C)(C)C(=O)C"
915,"CCCC(CCC)(CCC)C#N"
916,"CCCC(=O)CC(C)(C)C"
917,"CCCCCC(O)(CC)CCCCC"
918,"CCCCC(O)(CC)CCCC"
919,"CCCCC(O)(CCC)CCCC"
920,"CCCCCCCC(O)(CCCCCCC)CCCCCCC"
921,"CCCCCC(O)(CCCC)CCCCC"
